mmsi,gear,flag,length,tonnage,engine_power,year,departure_port,departure_date,departure_timestamp,arrival_port,arrival_timestamp,time_at_sea_hours,fishing_hours,distance_traveled_km,mean_daily_fishing_hours,fraction_suspicious_econ,encounters_transshipment,encounters_bunker,encounters_fishing,coverage_gaps,fishing_foreign_eez,fishing_high_seas,fishing_ntz,suspicious_econ,suspicious_fishing_hours,suspicious_time_at_sea_hours,suspicious_distance_traveled_km,suspicious_mean_daily_fishing_hours,suspicious_encounters_transshipment,suspicious_encounters_bunker,suspicious_encounters_fishing,suspicious_coverage_gaps,risk_score
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-09-28,2014-09-28T11:39:32Z,"BANG SAPHAN,THA",2014-09-28T23:23:40Z,11.496805555555554,7.15736111111111,24.68830996826386,11.496805555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-30,2014-06-30T10:46:09Z,"BANG SAPHAN,THA",2014-06-30T22:29:48Z,11.493055555555555,5.415416666666667,41.120065366835114,11.493055555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-19,2014-06-19T09:33:28Z,"BANG SAPHAN,THA",2014-06-19T17:47:39Z,8.068611111111109,3.846388888888889,28.800476843166038,8.068611111111109,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-05,2014-06-05T10:17:03Z,"BANG SAPHAN,THA",2014-06-05T22:05:32Z,11.330555555555552,6.535416666666666,36.448174249275766,11.330555555555552,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-07-01,2014-07-01T11:46:19Z,"BANG SAPHAN,THA",2014-07-06T00:09:28Z,108.1726388888889,56.85666666666667,165.55744032025584,21.634527777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-01,2014-06-01T04:27:14Z,"BANG SAPHAN,THA",2014-06-04T20:07:38Z,87.4809722222222,72.28305555555552,67.37227082294672,21.870243055555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-07-16,2014-07-16T09:06:17Z,"BANG SAPHAN,THA",2014-07-17T00:39:28Z,15.410416666666663,10.618333333333332,19.790496163170115,7.705208333333332,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-10-12,2014-10-12T05:20:39Z,"BANG SAPHAN,THA",2014-10-13T23:25:02Z,0.4641666666666667,0,3.7112328608553105,0.4641666666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-06,2014-06-06T07:35:39Z,"BANG SAPHAN,THA",2014-06-07T23:25:37Z,39.42680555555557,23.340138888888884,98.07469922084464,19.713402777777773,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-20,2014-06-20T01:46:09Z,"BANG SAPHAN,THA",2014-06-21T19:48:55Z,41.75708333333333,11.042222222222222,112.65285330492682,20.878541666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-07-20,2014-07-20T09:49:20Z,"BANG SAPHAN,THA",2014-07-20T20:24:56Z,10.321250000000003,7.542777777777779,27.535614775276287,10.321250000000003,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-16,2014-06-16T09:50:47Z,"BANG SAPHAN,THA",2014-06-18T03:59:44Z,5.350277777777778,2.488194444444445,23.670094779006096,5.350277777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-25,2014-06-25T00:04:13Z,"BANG SAPHAN,THA",2014-06-25T22:05:14Z,21.782361111111115,6.923194444444445,35.92513736175767,21.782361111111108,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100005,other_purse_seines,THA,20.7757594595,81.3136881497,243.026118342,2014,"BANG SAPHAN,THA",2014-06-18,2014-06-18T09:47:32Z,"BANG SAPHAN,THA",2014-06-18T22:38:49Z,12.661666666666665,9.746527777777779,20.94188185368091,12.661666666666665,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"31028ab7,THA",2014-11-26,2014-11-26T22:58:57Z,"TH BKK,THA",2015-05-17T00:46:35Z,134.40027777777777,18.241944444444442,319.98801609397435,11.200023148148148,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-10-31,2014-10-31T22:16:57Z,"31028ab7,THA",2014-11-26T22:42:26Z,111.73152777777777,4.732777777777778,299.8209090826874,12.414614197530863,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"THUNG PRONG,THA",2014-08-29,2014-08-29T07:38:35Z,"SATTAHIP,THA",2014-10-31T10:40:06Z,108.57930555555554,3.260694444444445,315.15435712215935,13.572413194444445,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"31028ab1,THA",2014-06-04,2014-06-04T19:05:26Z,"SATTAHIP,THA",2014-06-06T15:45:29Z,39.785000000000004,5.933888888888889,45.295523570185466,13.261666666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"31028ac9,THA",2014-05-23,2014-05-23T21:49:27Z,"SATTAHIP,THA",2014-05-25T23:49:26Z,44.27847222222222,0,35.96344266986717,22.13923611111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-06-08,2014-06-08T07:11:48Z,"SATTAHIP,THA",2014-06-08T13:22:28Z,3.0888888888888886,0,1.7493388747901117,3.0888888888888886,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"31028ab7,THA",2014-08-28,2014-08-28T19:54:00Z,"THUNG PRONG,THA",2014-08-29T07:06:32Z,10.99597222222222,0,31.260069119113524,5.497986111111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-06-06,2014-06-06T19:42:26Z,"SATTAHIP,THA",2014-06-07T13:42:24Z,9.041527777777777,0,4.731139414204156,9.041527777777777,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"31028ab7,THA",2014-05-19,2014-05-19T18:58:27Z,"SATTAHIP,THA",2014-05-22T06:40:29Z,59.46666666666666,0,73.7117029605534,14.866666666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-05-22,2014-05-22T21:06:17Z,"31028ac9,THA",2014-05-23T06:53:27Z,5.1681944444444445,0,13.170216114888426,5.1681944444444445,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-05-26,2014-05-26T01:39:27Z,"31028ab1,THA",2014-06-04T18:48:27Z,50.062083333333334,0,69.2067346372155,25.031041666666667,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108846,set_gillnets,THA,13.3986397122,19.8938575519,130.436593316,2014,"SATTAHIP,THA",2014-06-08,2014-06-08T20:08:54Z,"SATTAHIP,THA",2014-06-09T06:43:55Z,5.500277777777778,0,6.755424882254458,5.500277777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"PHUKET,THA",2014-12-31,2014-12-31T09:02:39Z,"PHUKET,THA",2015-01-25T03:04:09Z,46.848333333333336,0,15.545725441458206,7.808055555555557,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-07-05,2014-07-05T01:30:35Z,"PHUKET,THA",2014-07-29T02:53:39Z,7.014166666666666,0.3123611111111111,6.235391233813594,3.5070833333333336,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-08-30,2014-08-30T08:40:36Z,"PHUKET,THA",2014-09-27T04:03:46Z,23.553333333333335,8.908472222222223,27.40808431295612,5.888333333333334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-11-05,2014-11-05T05:04:23Z,"PHUKET,THA",2014-12-28T02:46:16Z,29.333055555555553,0,17.404788626306303,7.333263888888888,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,",THA",2014-05-21,2014-05-21T03:10:14Z,"BAN PHRU NAI,THA",2014-06-05T06:41:12Z,0.8680555555555556,0,0,0.8680555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-10-28,2014-10-28T01:07:30Z,"BAN PHRU NAI,THA",2014-11-05T00:58:02Z,7.843611111111111,0,22.658467545612318,3.9218055555555553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"PHUKET,THA",2014-04-17,2014-04-17T02:40:08Z,",THA",2014-05-05T02:53:11Z,8.0344444444444445,0,2.331851912953413,4.017222222222222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-09-28,2014-09-28T00:56:59Z,"BAN PHRU NAI,THA",2014-10-01T07:49:30Z,75.98472222222223,2.3581944444444445,64.61590320194442,18.996180555555554,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"PHUKET,THA",2014-12-28,2014-12-28T07:54:43Z,"PHUKET,THA",2014-12-28T09:40:03Z,0.8777777777777778,0,2.2760863026713287,0.8777777777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"PHUKET,THA",2014-09-27,2014-09-27T07:41:11Z,"BAN PHRU NAI,THA",2014-09-28T00:28:32Z,9.882222222222223,0,11.475104622961645,9.882222222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,"BAN PHRU NAI,THA",2014-10-27,2014-10-27T10:11:29Z,"BAN PHRU NAI,THA",2014-10-28T00:37:29Z,7.627500000000001,0,6.042935638553651,7.627500000000001,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,",THA",2014-03-27,2014-03-27T06:06:52Z,",THA",2014-03-27T07:20:00Z,1.0397222222222222,0,2.9666151121179074,1.0397222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567100001,cargo,THA,16.331310574625,670,89.74183453785,2014,",THA",2014-04-05,2014-04-05T02:01:06Z,"PHUKET,THA",2014-04-05T02:56:07Z,0.4584722222222222,0,3.6663456795106923,0.4584722222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
322103071,set_longlines,THA,17.6018303103,30.1907490008,161.208388788,2015,"RAYONG,THA",2015-02-09,2015-02-09T02:48:16Z,"RAYONG,THA",2015-05-04T02:27:28Z,17.140138888888888,11.290555555555557,20.052824572661258,3.428027777777778,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
322103071,set_longlines,THA,17.6018303103,30.1907490008,161.208388788,2015,"RAYONG,THA",2015-05-06,2015-05-06T08:30:42Z,"MAP TA PHUT,THA",2016-09-05T12:04:25Z,193.32388888888894,138.54152777777782,400.7790972034676,13.808849206349208,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1
567108935,set_longlines,THA,22.7976288396,67.5150708856,181.1932208,2015,"RAYONG,THA",2015-02-20,2015-02-20T06:25:11Z,"RAYONG,THA",2015-03-20T03:15:06Z,95.75902777777777,39.40972222222223,286.4028758837915,10.639891975308645,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567108935,set_longlines,THA,22.7976288396,67.5150708856,181.1932208,2015,"RAYONG,THA",2015-03-26,2015-03-26T04:04:44Z,"RAYONG,THA",2015-05-07T01:09:10Z,216.6606944444444,35.344583333333325,738.6204940364285,15.475763888888888,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
567108935,set_longlines,THA,22.7976288396,67.5150708856,181.1932208,2015,"RAYONG,THA",2015-05-24,2015-05-24T03:48:06Z,"RAYONG,THA",2015-09-13T08:31:37Z,1.7772222222222225,0,16.75257565608736,1.7772222222222223,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108935,set_longlines,THA,22.7976288396,67.5150708856,181.1932208,2015,"RAYONG,THA",2015-05-19,2015-05-19T10:37:17Z,"RAYONG,THA",2015-05-20T14:13:34Z,2.1172222222222223,0,18.474885725605716,2.117222222222222,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-31,2015-05-31T10:55:22Z,"KOHSICHANG,THA",2015-06-05T16:36:41Z,11.635277777777777,8.776388888888889,54.584041985562365,5.817638888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-08-25,2015-08-25T10:20:56Z,"KOSICHANG,THA",2015-09-02T16:37:39Z,57.83902777777779,36.598194444444445,59.99405206866315,14.459756944444447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-21,2015-05-21T11:14:33Z,"KOHSICHANG,THA",2015-05-26T16:23:32Z,17.202361111111113,0,68.68173194120543,5.734120370370371,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-28,2015-11-28T16:52:17Z,"KOSICHANG,THA",2016-01-15T16:45:54Z,81.77541666666667,30.19069444444444,150.10472448477003,10.221927083333332,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-08-07,2015-08-07T10:21:35Z,"KOSICHANG,THA",2015-08-10T15:35:04Z,34.89458333333333,13.395833333333337,71.0000117987123,11.631527777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-08,2015-11-08T20:26:40Z,"KOSICHANG,THA",2015-11-11T17:41:49Z,28.20041666666666,11.595138888888892,54.45697884138442,9.400138888888888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-06-25,2015-06-25T10:30:09Z,"KOSICHANG,THA",2015-08-04T19:11:21Z,746.581805555556,215.33152777777775,868.1854651280937,21.958288398692815,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-09-29,2015-09-29T11:35:44Z,"KOHSICHANG,THA",2015-10-20T21:44:26Z,333.3956944444444,178.48319444444442,560.8436730715096,19.6115114379085,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-08-13,2015-08-13T09:56:17Z,"KOSICHANG,THA",2015-08-25T10:05:32Z,42.082499999999996,35.65874999999999,86.95035732153113,14.027500000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-06-12,2015-06-12T10:35:49Z,"KOHSICHANG,THA",2015-06-18T09:38:56Z,92.71708333333333,31.354999999999993,120.09009049689631,18.543416666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-08-11,2015-08-11T10:27:33Z,"KOSICHANG,THA",2015-08-12T15:54:32Z,29.14597222222222,11.931805555555554,42.630154403040045,14.572986111111113,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-09-22,2015-09-22T10:21:05Z,"KOHSICHANG,THA",2015-09-23T14:21:27Z,27.59388888888888,27.18152777777777,24.598817924658775,13.796944444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-20,2015-05-20T10:38:12Z,"KOHSICHANG,THA",2015-05-20T20:56:25Z,9.980833333333331,0,25.231251732026312,9.980833333333331,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-09-11,2015-09-11T10:15:05Z,"KOHSICHANG,THA",2015-09-13T10:05:43Z,7.671388888888889,7.228055555555556,18.31224431644671,7.671388888888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-27,2015-05-27T10:44:41Z,"KOHSICHANG,THA",2015-05-27T19:15:13Z,8.184999999999999,0,24.570596348782367,8.184999999999999,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-15,2015-11-15T09:44:58Z,"KOHSICHANG,THA",2015-11-18T10:09:59Z,72.1436111111111,43.23333333333333,110.44865687696432,18.03590277777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-06-08,2015-06-08T11:25:59Z,"KOHSICHANG,THA",2015-06-10T10:36:35Z,38.12083333333334,8.719305555555554,41.69228068906511,19.060416666666665,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-05,2015-11-05T22:14:54Z,"KO SI CHANG,THA",2015-11-07T02:53:30Z,26.921250000000004,19.50416666666667,62.60286596243798,13.460625,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-10-25,2015-10-25T11:09:07Z,"KOHSICHANG,THA",2015-10-28T23:48:24Z,35.972638888888895,32.15208333333334,93.99858791568143,17.986319444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-19,2015-05-19T10:37:05Z,"KOHSICHANG,THA",2015-05-19T20:43:21Z,9.643888888888888,0,37.78587399360867,9.643888888888888,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-10-29,2015-10-29T00:06:32Z,"KOHSICHANG,THA",2015-11-03T15:32:20Z,133.96819444444444,78.88986111111112,296.47464898303247,22.328032407407406,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-27,2015-11-27T10:16:25Z,"KOHSICHANG,THA",2015-11-28T12:18:11Z,25.68027777777777,4.662083333333334,58.55694700378681,12.840138888888887,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-11-03,2015-11-03T16:09:08Z,"KOHSICHANG,THA",2015-11-05T18:07:55Z,49.697222222222216,33.679027777777776,95.61439689023315,16.565740740740736,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-18,2015-05-18T11:41:32Z,"KOHSICHANG,THA",2015-05-18T19:34:30Z,7.588333333333332,0,18.76821729906703,7.588333333333332,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-08-05,2015-08-05T10:31:02Z,"KOSICHANG,THA",2015-08-05T16:59:26Z,6.166527777777778,5.2175,28.511660711204442,6.166527777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-09-19,2015-09-19T13:25:05Z,"KOHSICHANG,THA",2015-09-21T16:22:18Z,50.6625,29.45472222222222,45.87334334322384,16.8875,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KO SI CHANG,THA",2015-11-07,2015-11-07T11:46:18Z,"KOHSICHANG,THA",2015-11-08T20:10:22Z,32.08666666666665,21.602916666666655,92.8023776782439,16.04333333333333,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-10-21,2015-10-21T10:47:08Z,"KOHSICHANG,THA",2015-10-21T15:59:46Z,4.901944444444444,1.2326388888888888,30.215675523309017,4.901944444444444,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-09-17,2015-09-17T10:20:28Z,"KOHSICHANG,THA",2015-09-18T15:54:34Z,29.29986111111111,9.208333333333334,31.125039051212756,14.649930555555553,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-09-06,2015-09-06T10:02:53Z,"KOHSICHANG,THA",2015-09-10T10:54:28Z,86.05694444444445,30.547777777777775,75.37970582742278,21.51423611111111,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-09-14,2015-09-14T10:46:24Z,"KOSICHANG,THA",2015-09-14T14:46:51Z,3.3815277777777775,2.122777777777778,7.910702878590666,3.3815277777777775,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-09-04,2015-09-04T10:40:53Z,"KOHSICHANG,THA",2015-09-04T15:25:17Z,4.456527777777778,4.135138888888889,13.156932505587587,4.456527777777778,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-06-10,2015-06-10T11:29:39Z,"KOHSICHANG,THA",2015-06-12T10:02:01Z,37.59902777777778,7.973611111111111,36.778491272583516,18.79951388888889,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-06-18,2015-06-18T09:58:20Z,"KOHSICHANG,THA",2015-06-25T10:12:17Z,158.52861111111113,89.51180555555554,157.57776824927873,22.646944444444447,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOSICHANG,THA",2015-11-12,2015-11-12T10:04:02Z,"KOHSICHANG,THA",2015-11-14T15:32:34Z,53.198055555555555,10.586111111111112,53.69225057795451,17.732685185185186,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-09-10,2015-09-10T11:47:34Z,"KOSICHANG,THA",2015-09-10T15:40:51Z,3.576805555555555,3.576805555555555,5.881683655911376,3.576805555555555,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
567108848,set_longlines,THA,17.476442793,31.0558295044,150.221819362,2015,"KOHSICHANG,THA",2015-05-30,2015-05-30T11:07:48Z,"KOHSICHANG,THA",2015-05-30T17:33:01Z,6.098750000000001,2.3827777777777777,25.598498182896286,6.098750000000001,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
